0616580111;1410628820161224;サンピッツバーグ　　　　　　　　　　;1200;2;1;1;20;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;    ;  ; ; 060;114;1540二本;柳壮　　田島;俊明　　 2;33;.01;4  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    プリ;ティマ;ッ01;0  ; 387                    ;  ;      ;      ;      ;  ;  ;00;00;111;1  ;    1;04651;042;143;8;-; ;210    ;       ;     ;     ;  ;  ; ;        
0616580112;1410231920161224;ニシノアラモード　　　　　　　　　　;1200;2;1;1;20;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;    ;  ; ; 080;114;2540戸崎;圭太　　杉浦;宏昭　　  ; 3;.00;2  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    プリ;ティマ;ッ01;1  ; 403                    ;  ;      ;      ;      ;  ;  ;00;00;010;1  ;    3;04681;031;446;8;+; ;210    ;       ;     ;     ;  ;  ; ;        
0616580113;1410198820161224;オールイン　　　　　　　　　　　　　;1200;2;1;1;20;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;    ;  ; ; 030;113;7550北村;宏司　　大江;原哲　　  ;24;.40;7  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    プリ;ティマ;ッ00;6  ; 398                    ;  ;      ;      ;      ;  ;  ;00;00;010;3  ;    1;04621;032;144;6;-; ;210    ;       ;     ;     ;  ;  ; ;        
0616580114;1410249820161224;アイビーグラチア　　　　　　　　　　;1200;2;1;1;20;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;    ;  ; ; 120;115;2520木幡;初也　　伊藤;圭三　　  ;37;.70;8  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    プリ;ティマ;ッ02;1  ; 410                    ;  ;      ;      ;      ;  ;  ;00;00;040;4  ;    1;05731;033;040;2;-; ;610    ;       ;     ;     ;  ;  ; ;        
0616580115;1410634720161224;サンニューオリンズ　　　　　　　　　;1200;2;1;1;20;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;    ;  ; ; 070;114;1540松岡;正海　　高橋;文雅　　  ;21;.60;6  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    プリ;ティマ;ッ01;0  ; 385                    ;  ;      ;      ;      ;  ;  ;00;00;121;1  ;    1;05001;044;343;6;+; ;210    ;       ;     ;     ;  ;  ; ;        
0616580116;1410246720161224;ラストステージ　　　　　　　　　　　;1200;2;1;1;20;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;    ;  ; ; 110;114;9520伴啓;太　　　小桧;山悟　　 1;03;.61;2  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    プリ;ティマ;ッ01;8  ; 390                    ;  ;      ;      ;      ;  ;  ;00;00;141;4  ;    1;05671;031;242;6;+; ;610    ;       ;     ;     ;  ;  ; ;        
0616580201;1410198020161224;ベストベット　　　　　　　　　　　　;1800;2;1;1;20;11;A3;022;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;    ;  ; ; 090;200;9540石橋;脩　　　手塚;貴久　　  ;69;.21;1  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    ブル;ビネラ;  0;39 ;  434                   ;  ;      ;      ;      ;  ;  ; 1;61;412;09 ;     ;10497;103;444;3;0;+; 210   ;       ;     ;     ;  ;  ; ;         
0616580202;1410497520161224;ビジョッテ　　　　　　　　　　　　　;1800;2;1;1;20;11;A3;022;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;    ;  ; ; 050;159;3540吉田;隼人　　小笠;倫弘　　  ;14;.50;4  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    ブル;ビネラ;  0;23 ;  423                   ;  ;      ;      ;      ;  ;  ; 0;80;709;07 ;     ;10510;103;864;8;8;+; 210   ;       ;     ;     ;  ;  ; ;         
0616580203;1410531920161224;レウィシア　　　　　　　　　　　　　;1800;2;1;1;20;11;A3;022;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;    ;  ; ; 140;202;5540北村;宏司　　奥村;武　　　  ;69;.21;0  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    ブル;ビネラ;  0;55 ;  442                   ;  ;      ;      ;      ;  ;  ; 1;31;315;16 ;     ;10462;104;544;5;4;-; 610   ;       ;     ;     ;  ;  ; ;         
0616580204;1410334120161224;オーシャンケリー　　　　　　　　　　;1800;2;1;1;20;11;A3;022;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;    ;  ; ; 070;159;6540宮崎;北斗　　中川;公成　　 3;88;.71;6  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    ブル;ビネラ;  0;26 ;  412                   ;  ;      ;      ;      ;  ;  ; 1;41;615;15 ;     ;10538;103;914;4;2; ; 010   ;       ;     ;     ;  ;  ; ;         
0616580205;1410223620161224;タイセイサルート　　　　　　　　　　;1800;2;1;1;20;11;A3;022;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;    ;  ; ; 110;201;5540内田;博幸　　二ノ;宮敬宇　 1;27;.51;3  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    ブル;ビネラ;  0;45 ;  436                   ;  ;      ;      ;      ;  ;  ; 1;41;414;13 ;     ;30113;102;784;5;6;+; 210   ;       ;     ;     ;  ;  ; ;         
0616580206;1410589420161224;ミッキークルソラ　　　　　　　　　　;1800;2;1;1;20;11;A3;022;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;    ;  ; ; 080;159;6540横山;典弘　　菊沢;隆徳　　  ;14;.60;5  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    ブル;ビネラ;  0;26 ;  430                   ;  ;      ;      ;      ;  ;  ; 0;50;406;05 ;     ;10339;104;244;6;2;-; 410   ;       ;     ;     ;  ;  ; ;         
0616580207;1410225020161224;ディアチャイブ　　　　　　　　　　　;1800;2;1;1;20;11;A3;022;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;    ;  ; ; 130;202;5540江田;照男　　菊川;正達　　  ;17;.50;6  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    ブル;ビネラ;  0;55 ;  462                   ;  ;      ;      ;      ;  ;  ; 0;20;203;05 ;     ;10375;103;614;7;0;-; 810   ;       ;     ;     ;  ;  ; ;         
0616580208;1410506820161224;レディーフランソワ　　　　　　　　　;1800;2;1;1;20;11;A3;022;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;    ;  ; ; 150;204;3540和田;竜二　　伊藤;正徳　　  ;43;.70;9  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    ブル;ビネラ;  0;73 ;  476                   ;  ;      ;      ;      ;  ;  ; 0;20;306;12 ;     ;10438;102;544;8;8; ; 010   ;       ;     ;     ;  ;  ; ;         
0616580209;1410633020161224;ヤクマンブルース　　　　　　　　　　;1800;2;1;1;20;11;A3;022;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;    ;  ; ; 060;159;4510野中;悠太郎　根本;康広　　  ;23;.00;8  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    ブル;ビネラ;  0;24 ;  427                   ;  ;      ;      ;      ;  ;  ; 1;11;106;07 ;     ;10577;103;344;6;4;+; 210   ;       ;     ;     ;  ;  ; ;         
0616580210;1410360020161224;ジュブリーユ　　　　　　　　　　　　;1800;2;1;1;20;11;A3;022;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;    ;  ; ; 020;158;6520木幡;巧也　　牧光;二　　　  ; 3;.60;2  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    ブル;ビネラ;  0;16 ;  421                   ;  ;      ;      ;      ;  ;  ; 0;50;605;04 ;     ;10582;104;154;8;6;-; 410   ;       ;     ;     ;  ;  ; ;         
0616580211;1410281320161224;トーアアテナ　　　　　　　　　　　　;1800;2;1;1;20;11;A3;022;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;    ;  ; ; 100;201;4540村田;一誠　　藤原;辰雄　　 1;80;.01;5  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    ブル;ビネラ;  0;44 ;  444                   ;  ;      ;      ;      ;  ;  ; 0;80;909;11 ;     ;10445;103;034;7;8;-; 410   ;       ;     ;     ;  ;  ; ;         
0616580212;1410623020161224;デコラス　　　　　　　　　　　　　　;1800;2;1;1;20;11;A3;022;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;    ;  ; ; 030;158;9540蛯名;正義　　武井;亮　　　  ; 5;.20;3  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    ブル;ビネラ;  0;19 ;  426                   ;  ;      ;      ;      ;  ;  ; 0;70;703;01 ;     ;10349;104;564;3;8;-; 210   ;       ;     ;     ;  ;  ; ;         
0616580213;1410071920161224;マースチェル　　　　　　　　　　　　;1800;2;1;1;20;11;A3;022;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;    ;  ; ; 040;159;1540松岡;正海　　奥平;雅士　　 1;38;.31;4  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    ブル;ビネラ;  0;21 ;  417                   ;  ;      ;      ;      ;  ;  ; 1;11;212;09 ;     ;10500;103;844;2;4;+; 410   ;       ;     ;     ;  ;  ; ;         
0616580214;1410588520161224;ブルビネラ　　　　　　　　　　　　　;1800;2;1;1;20;11;A3;022;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;    ;  ; ; 010;157;0530石川;裕紀人　木村;哲也　　  ; 2;.30;1  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    ジュ;ブリー;ユ01;6  ; 408                    ;  ;      ;      ;      ;  ;  ;04;04;010;1  ;    1;05701;043;552;8;-; ;810    ;       ;     ;     ;  ;  ; ;        
0616580215;1410195420161224;メイスンラック　　　　　　　　　　　;1800;2;1;1;20;11;A3;022;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;    ;  ; ; 120;202;0540柴山;雄一　　岩戸;孝樹　　  ;22;.20;7  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    ブル;ビネラ;  0;50 ;  458                   ;  ;      ;      ;      ;  ;  ; 0;10;101;03 ;     ;30378;103;604;6;6;-; 210   ;       ;     ;     ;  ;  ; ;         
0616580216;1410008920161224;オイチ　　　　　　　　　　　　　　　;1800;2;1;1;20;11;A3;022;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;    ;  ; ; 160;204;6540丸田;恭介　　浅野;洋一郎　 1;02;.01;2  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    ブル;ビネラ;  0;76 ;  476                   ;  ;      ;      ;      ;  ;  ; 0;80;909;13 ;     ;10537;102;924;6;4;+;2210   ;       ;     ;     ;  ;  ; ;         
0616580301;1410022520161224;ウインシェリー　　　　　　　　　　　;2000;1;1;1;10;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;17;    ;  ; ; 170;207;0540黛弘;人　　　粕谷;昌央　　 5;12;.81;6  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    アダ;マンテ;ィ02;6  ; 384                    ;  ;      ;      ;      ;  ;  ;13;12;151;5  ;    1;05291;040;736;0; ; ;010    ;       ;     ;     ;  ;  ; ;        
0616580302;1410472020161224;シチテンハッキ　　　　　　　　　　　;2000;1;1;1;10;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;17;    ;  ; ; 120;205;4540柴田;善臣　　高橋;祥泰　　 1;37;.01;4  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    アダ;マンテ;ィ01;0  ; 378                    ;  ;      ;      ;      ;  ;  ;03;03;070;7  ;    1;03241;022;744;8;+; ;610    ;       ;     ;     ;  ;  ; ;        
0616580303;1410308420161224;エスティーム　　　　　　　　　　　　;2000;1;1;1;10;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;17;    ;  ; ; 020;204;4550丹内;祐次　　金成;貴史　　  ; 6;.40;3  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    アダ;マンテ;ィ00;0  ; 371                    ;  ;      ;      ;      ;  ;  ;01;01;010;1  ;    1;05151;044;152;0;+; ;210    ;       ;     ;     ;  ;  ; ;        
0616580304;1410163420161224;ブルーリゲル　　　　　　　　　　　　;2000;1;1;1;10;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;17;    ;  ; ; 100;205;1550勝浦;正樹　　堀井;雅広　　  ;70;.41;0  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    アダ;マンテ;ィ00;7  ; 378                    ;  ;      ;      ;      ;  ;  ;01;01;010;1  ;    1;04421;030;450;0;-; ;410    ;       ;     ;     ;  ;  ; ;        
0616580305;1410526220161224;クープデュモンド　　　　　　　　　　;2000;1;1;1;10;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;17;    ;  ; ; 110;205;3550吉田;豊　　　戸田;博文　　  ;72;.11;1  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    アダ;マンテ;ィ00;9  ; 374                    ;  ;      ;      ;      ;  ;  ;05;05;101;2  ;    1;04161;036;343;8;-; ;210    ;       ;     ;     ;  ;  ; ;        
0616580306;1410232020161224;ニシノオラクル　　　　　　　　　　　;2000;1;1;1;10;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;17;    ;  ; ; 080;204;9550内田;博幸　　小桧;山悟　　  ;96;.11;3  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    アダ;マンテ;ィ00;5  ; 367                    ;  ;      ;      ;      ;  ;  ;10;10;131;4  ;    3;01131;031;244;6; ; ;010    ;       ;     ;     ;  ;  ; ;        
0616580307;1410284820161224;エムオーグリッタ　　　　　　　　　　;2000;1;1;1;10;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;17;    ;  ; ; 060;204;8550石橋;脩　　　古賀;慎明　　  ;44;.90;9  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    アダ;マンテ;ィ00;4  ; 368                    ;  ;      ;      ;      ;  ;  ;10;10;101;1  ;    1;04971;038;950;2;-; ;210    ;       ;     ;     ;  ;  ; ;        
0616580308;1410546620161224;アダマンティン　　　　　　　　　　　;2000;1;1;1;10;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;17;    ;  ; ; 010;204;4550北村;宏司　　大竹;正博　　  ;19;.70;7  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    エス;ティー;ム00;0  ; 367                    ;  ;      ;      ;      ;  ;  ;05;05;080;7  ;    1;04621;041;153;8;+; ;410    ;       ;     ;     ;  ;  ; ;        
0616580309;1410193020161224;リュネット　　　　　　　　　　　　　;2000;1;1;1;10;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;17;    ;  ; ; 160;206;9540柴山;雄一　　手塚;貴久　　 3;15;.51;5  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    アダ;マンテ;ィ02;5  ; 380                    ;  ;      ;      ;      ;  ;  ;17;17;171;6  ;    3;03781;034;441;4;-; ;210    ;       ;     ;     ;  ;  ; ;        
0616580310;1410611120161224;オーロラエンブレム　　　　　　　　　;2000;1;1;1;10;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;17;    ;  ; ; 140;205;5540吉田;隼人　　小島;茂之　　  ; 2;.00;1  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    アダ;マンテ;ィ01;1  ; 380                    ;  ;      ;      ;      ;  ;  ;03;03;060;7  ;    1;05101;037;842;0;-; ;210    ;       ;     ;     ;  ;  ; ;        
0616580311;1410074620161224;マイネルラプティス　　　　　　　　　;2000;1;1;1;10;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;17;    ;  ; ; 050;204;7550松岡;正海　　高橋;裕　　　  ;13;.70;6  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    アダ;マンテ;ィ00;3  ; 373                    ;  ;      ;      ;      ;  ;  ;05;05;010;4  ;    1;05001;028;247;4;+; ;210    ;       ;     ;     ;  ;  ; ;        
0616580312;1410011920161224;クリノロワイヤル　　　　　　　　　　;2000;1;1;1;10;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;17;    ;  ; ; 150;206;7520井上;敏樹　　高橋;義博　　 6;16;.91;7  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    アダ;マンテ;ィ02;3  ; 380                    ;  ;      ;      ;      ;  ;  ;16;16;161;6  ;    1;05711;034;338;4;+; ;410    ;       ;     ;     ;  ;  ; ;        
0616580313;1410532420161224;アルトリウス　　　　　　　　　　　　;2000;1;1;1;10;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;17;    ;  ; ; 070;204;8550蛯名;正義　　藤沢;和雄　　  ; 5;.50;2  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    アダ;マンテ;ィ00;4  ; 371                    ;  ;      ;      ;      ;  ;  ;08;08;080;6  ;    1;03491;025;646;8; ; ;010    ;       ;     ;     ;  ;  ; ;        
0616580314;1410071220161224;ワインアンドダイン　　　　　　　　　;2000;1;1;1;10;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;17;    ;  ; ; 090;205;1540柴田;大知　　伊藤;大士　　  ;87;.61;2  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    アダ;マンテ;ィ00;7  ; 372                    ;  ;      ;      ;      ;  ;  ;12;12;101;0  ;    1;04291;041;842;0;+; ;410    ;       ;     ;     ;  ;  ; ;        
0616580315;1410151720161224;メイプルストロング　　　　　　　　　;2000;1;1;1;10;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;17;    ;  ; ; 130;205;5540長岡;禎仁　　高市;圭二　　  ;10;.60;4  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    アダ;マンテ;ィ01;1  ; 381                    ;  ;      ;      ;      ;  ;  ;08;08;010;4  ;    1;05621;032;350;6;+; ;410    ;       ;     ;     ;  ;  ; ;        
0616580316;1410261920161224;シンデン　　　　　　　　　　　　　　;2000;1;1;1;10;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;17;    ;  ; ; 040;204;7530木幡;巧也　　牧光;二　　　  ;10;.70;5  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    アダ;マンテ;ィ00;3  ; 373                    ;  ;      ;      ;      ;  ;  ;13;12;010;3  ;    1;05821;041;546;8;-; ;410    ;       ;     ;     ;  ;  ; ;        
0616580317;1410091620161224;クリップスプリンガ　　　　　　　　　;2000;1;1;1;10;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;17;    ;  ; ; 030;204;6550田中;勝春　　的場;均　　　  ;40;.80;8  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    アダ;マンテ;ィ00;2  ; 364                    ;  ;      ;      ;      ;  ;  ;13;12;131;2  ;    1;03681;037;343;0;+; ;210    ;       ;     ;     ;  ;  ; ;        
0616580401;1410187120161224;ベリルイモン　　　　　　　　　　　　;1800;2;1;1;20;11;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;    ;  ; ; 110;202;7530木幡;巧也　　小西;一男　　  ;88;.21;1  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    シル;ヴァー;メ03;4  ; 449                    ;  ;      ;      ;      ;  ;  ;12;12;131;3  ;    1;05821;027;644;8;-; ;210    ;       ;     ;     ;  ;  ; ;        
0616580402;1410552920161224;デルマネライウチ　　　　　　　　　　;1800;2;1;1;20;11;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;    ;  ; ; 050;200;1530長岡;禎仁　　堀井;雅広　　 3;11;.91;5  ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ; ;  ; ; ; ; ;     ;     ;     ;     ;    シル;ヴァー;メ00;8  ; 427                    ;  ;      ;      ;      ;  ;  ;11;10;090;7  ;    1;05621;030;450;6;-; ;210    ;       ;     ;     ;  ;  ; ;        
