0116250101;1410429720160903;ダンツプロシード　　　　　　　　　　;1700;2;1;1;11;11;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;13;　　　　;03;0;1485;540;菱田裕二　　;山内研二　　;  46.9;11; 30; 20;-13; 10;   ;   ;   ;   ;   ;   ;   ;1;3;38;2;3;M;M; -4.9;-20.0;-17.9;-17.9;ララベスラー;004;366;390;                        ;  ;   9.4;  35.0;   6.1;01;01;01;02;  2;  2;10564;10259;488;- 6;1;5;1;       ;   1140;  130;    0;32;32;1;    
0116250102;1410164520160903;リガス　　　　　　　　　　　　　　　;1700;2;1;1;11;11;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;13;　　　　;09;0;1508;540;池添謙一　　;池添兼雄　　;   4.8;02;  9; -1;-13; 10;   ;   ;   ;   ;   ;   ;   ;2;3;38;2;2;M;M; -6.9;-41.0;-19.7;-17.9;ララベスラー;027;368;411;                        ;  ;   1.4;   5.8;   1.4;02;02;02;04; -2; -2;10455;10336;488;- 4;1;5;1;       ;       ;    0;    0;32;33;2;    
0116250103;1410582820160903;バニーテール　　　　　　　　　　　　;1700;2;1;1;11;11;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;13;　　　　;02;0;1481;540;福永祐一　　;中内田充正　;   3.9;01; 33; 23;-13; 10;   ;   ;   ;   ;   ;   ;   ;1;3;37;3;3;M;S;-15.9;-14.0;-19.7;-17.9;ララベスラー;000;377;384;                        ;  ;   1.3;   3.0;   1.3;10;10;02;01;-11; -2;10435;10446;464;- 4;1;5;4;       ;    160;  200;    0;32;22;2;    
0116250104;1410331120160903;マイネルストラトス　　　　　　　　　;1700;2;1;1;11;11;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;13;　　　　;07;0;1503;540;柴田大知　　;和田正一郎　;  14.0;06; 16;  4;-13; 10;   ;  2;   ;   ;   ;   ;   ;5;3;38;2;3;M;S;-18.9;-23.0;-29.6;-17.9;ララベスラー;022;380;395;                        ;  ;   3.3;  11.8;   3.0;12;12;12;09;-14;-13;10429;10423;468;+12;1;5;4;       ;       ;    0;    0;32;32;4;    
0116250105;1410153620160903;ヒミノクリスエス　　　　　　　　　　;1700;2;1;1;11;11;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;13;　　　　;08;0;1504;520;城戸義政　　;鈴木孝志　　;  77.1;13; 11;  1;-13; 10;   ;   ;   ;   ;   ;   ;   ;4;3;38;2;3;M;S;-19.9;-26.0;-31.5;-17.9;ララベスラー;023;380;395;                        ;  ;  19.4;  55.5;  13.7;12;12;13;11;-14;-14;10569;10420;486;+ 6;1;5;4;       ;       ;    0;    0;32;32;1;    
0116250106;1410141320160903;ウインエスターテ　　　　　　　　　　;1700;2;1;1;11;11;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;13;　　　　;10;0;1510;540;松岡正海　　;清水英克　　;  74.6;12;  9; -3;-13; 10;  2;   ;   ;   ;   ;   ;   ;3;3;38;2;3;M;S;-13.9;-33.0;-26.7;-17.9;ララベスラー;029;377;403;                        ;  ;  13.8;  48.3;  11.2;10;10;11;09;-11;-12;10500;10390;454;  0;1;5;4;       ;       ;    0;    0;32;32;3;    
0116250107;1410224920160903;ララベスラーナ　　　　　　　　　　　;1700;2;1;1;11;11;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;13;　　　　;01;0;1481;530;加藤祥太　　;高橋義忠　　;  19.3;08; 35; 23;-13; 12;   ;   ;   ;   ;   ;   ;   ;2;3;35;3;2;M;M; -8.9;-14.0;-19.7;-17.9;バニーテール;000;370;384;                        ;  ;   4.4;  21.3;   4.4;03;03;02;03; -4; -2;10579;10438;468;  0;1;5;2;   1930;    540;  500;  400;32;32;3;    
0116250108;1410114620160903;エスシーエイト　　　　　　　　　　　;1700;2;1;1;11;11;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;13;　　　　;11;0;1511;540;武豊　　　　;森秀行　　　;   7.4;04;  7; -3;-13; 10;   ;   ;   ;   ;   ;   ;   ;1;3;38;3;7;M;M; -8.9;-42.0;-21.5;-17.9;ララベスラー;030;370;412;                        ;  ;   1.9;   7.2;   1.6;03;03;05;07; -4; -4;10355;10298;472;+ 4;1;5;2;       ;       ;    0;    0;32;33;2;    
0116250109;1410034520160903;クインズウィンダム　　　　　　　　　;1700;2;1;1;11;11;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;13;　　　　;06;0;1502;540;黛弘人　　　;奥平雅士　　;   5.2;03; 16;  5;-13; 10;   ;  1;   ;   ;   ;   ;   ;3;3;38;2;2;M;M;-10.9;-29.0;-24.2;-17.9;ララベスラー;021;372;400;                        ;  ;   1.4;   6.3;   1.6;05;05;07;06; -6; -7;10529;10384;532;  0;1;5;2;       ;       ;    0;    0;32;32;3;    
0116250110;1410072620160903;マイネルズイーガー　　　　　　　　　;1700;2;1;1;11;11;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;13;　　　　;13;0;1535;540;吉田隼人　　;国枝栄　　　;  39.6;10;-15;-25;-13; 10;   ;   ;   ;   ;   ;   ;   ;2;3;38;3;3;M;S;-12.9;-63.0;-24.2;-17.9;ララベスラー;054;374;433;                        ;  ;  10.3;  32.7;   7.1;08;07;07;07; -8; -7;10510;10268;486;+ 6;1;5;3;       ;       ;    0;    0;32;33;1;    
0116250111;1410267120160903;カンムル　　　　　　　　　　　　　　;1700;2;1;1;11;11;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;13;　　　　;04;0;1495;530;長岡禎仁　　;松永康利　　;  15.0;07; 20; 10;-13; 10;   ;   ;   ;   ;   ;   ;   ;4;3;38;3;3;M;S;-11.9;-21.0;-26.0;-17.9;ララベスラー;014;373;391;                        ;  ;   2.9;  24.3;   3.7;05;07;09;11; -7; -9;10562;10403;428;+ 2;1;5;3;       ;       ;   75;    0;32;32;3;    
0116250112;1410058320160903;プエルタデルソル　　　　　　　　　　;1700;2;1;1;11;11;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;13;　　　　;05;0;1497;510;坂井瑠星　　;池江泰寿　　;   9.6;05; 16;  6;-13; 10;   ;   ;   ;   ;   ;   ;   ;2;3;38;3;2;M;M;-12.9;-30.0;-23.5;-17.9;ララベスラー;016;372;398;                        ;  ;   2.9;  12.3;   3.5;05;05;05;05; -6; -4;10583;10381;460;- 2;1;5;2;       ;       ;   50;    0;32;32;2;    
0116250113;1410556920160903;ボクハチャーリー　　　　　　　　　　;1700;2;1;1;11;11;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;13;　　　　;12;0;1517;540;Ｃ．ルメール;安田隆行　　;  26.8;09;  1; -9;-13; 10;   ;   ;   ;   ;   ;   ;   ;4;3;38;2;4;M;S;-12.9;-43.0;-26.0;-17.9;ララベスラー;036;374;413;                        ;  ;   6.1;  24.6;   4.2;08;07;09;13; -8; -9;70234;10309;470;- 4;1;5;3;       ;       ;    0;    0;32;33;4;    
0116250201;1410081020160903;マイネルヴィレ　　　　　　　　　　　;2000;1;1;1;11;11;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;15;　　　　;10;0;2067;540;丸山元気　　;宗像義忠　　;  66.9;09; 27; 11;-10; 16;   ;   ;   ;   ;   ;   ;   ;2;3;18;2;3;M;S;-19.8;-20.0;-36.3;-27.9;ユノディエー;015;382;363;                        ;  ;  13.2;  29.0;   6.8;14;13;13;14;-16;-12;10547;10289;466;  0;1;5;4;       ;       ;    0;    0;31;21;3;    
0116250202;1410225920160903;ミラクルシップ　　　　　　　　　　　;2000;1;1;1;11;11;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;15;　　　　;14;0;2079;540;岩田康誠　　;西村真幸　　; 100.5;11; 18;  2;-10; 16;   ;   ;   ;   ;   ;   ;   ;3;3;18;2;3;M;S;-13.8;-36.0;-33.5;-27.9;ユノディエー;027;376;379;                        ;  ;  13.1;  58.6;   7.4;10;09;10;13;-10; -8;30182;10457;482;- 4;1;5;3;       ;       ;    0;    0;31;31;2;    
0116250203;1410073220160903;コスモスコーチ　　　　　　　　　　　;2000;1;1;1;11;11;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;15;　　　　;09;0;2062;540;黛弘人　　　;中野栄治　　; 197.5;15; 30; 14;-10; 16;   ;   ;   ;   ;   ;   ;   ;1;3;18;3;2;M;M; -8.8;-24.0;-30.0;-27.9;ユノディエー;010;371;367;                        ;  ;  18.6;  93.3;  12.0;04;03;04;05; -5; -3;10529;10315;440;- 2;1;5;2;       ;       ;    0;    0;31;31;3;    
0116250204;1410265820160903;ラブリイメッセージ　　　　　　　　　;2000;1;1;1;11;11;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;15;　　　　;08;0;2062;540;勝浦正樹　　;鈴木伸尋　　;  21.4;08; 30; 14;-10; 16;   ;   ;   ;   ;   ;   ;   ;2;3;18;2;3;M;S;-16.8;-19.0;-33.5;-27.9;ユノディエー;010;379;362;                        ;  ;   4.3;  33.5;   6.3;12;11;10;11;-13; -8;10442;10332;440;+ 8;1;5;4;       ;       ;    0;    0;31;31;3;    
0116250205;1410168720160903;スターオービット　　　　　　　　　　;2000;1;1;1;11;11;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;15;　　　　;04;0;2057;540;菅原隆一　　;奥平雅士　　;  11.2;05; 35; 18;-10; 16;   ;   ;  1;   ;   ;  1;   ;3;3;18;2;3;M;S;-11.8;-16.0;-31.4;-27.9;ユノディエー;005;374;360;                        ;  ;   1.9;  11.7;   2.4;05;06;07;07; -8; -5;10549;10384;460;  0;1;5;3;       ;       ;   75;    0;31;31;4;    
0116250206;1410592320160903;サトノリュウガ　　　　　　　　　　　;2000;1;1;1;11;11;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;15;　　　　;05;0;2059;540;池添謙一　　;平田修　　　;  14.8;06; 32; 16;-10; 16;   ;   ;   ;   ;   ;   ;   ;4;3;18;2;3;M;S;-12.8;-18.0;-32.1;-27.9;ユノディエー;007;375;361;                        ;  ;   2.8;  13.9;   3.5;08;08;07;10; -9; -6;10455;10392;472;+ 6;1;5;3;       ;       ;   50;    0;31;31;4;    
0116250207;1410045920160903;トラネコ　　　　　　　　　　　　　　;2000;1;1;1;11;11;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;15;　　　　;07;0;2060;540;武豊　　　　;堀井雅広　　;  17.1;07; 34; 16;-10; 16;  1;  1;   ;   ;   ;   ;   ;5;3;18;3;7;M;S;-18.8;-12.0;-35.3;-27.9;ユノディエー;008;382;356;                        ;  ;   3.6;  10.5;   2.3;12;13;13;11;-16;-12;10355;10304;440;  0;1;5;4;       ;       ;    0;    0;31;21;5;    
0116250208;1410597120160903;ユノディエール　　　　　　　　　　　;2000;1;1;1;11;11;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;15;　　　　;01;0;2052;540;四位洋文　　;岡田稲男　　;   6.3;03; 39; 21;-10; 18;   ;   ;   ;   ;   ;   ;   ;1;3;15;3;7;M;S;-10.8;-14.0;-30.0;-27.9;バトルスピリ;002;373;357;                        ;  ;   1.6;   7.4;   1.7;05;05;04;03; -7; -3;10390;10376;430;- 2;1;5;2;    630;    190;  500;  400;31;31;3;    
0116250209;1411001820160903;モズキングタイド　　　　　　　　　　;2000;1;1;1;11;11;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;15;　　　　;06;0;2059;540;浜中俊　　　;藤岡健一　　;   2.4;01; 33; 16;-10; 16;   ;  1;   ;   ;   ;   ;   ;2;3;18;2;7;M;S;-11.8;-19.0;-30.7;-27.9;ユノディエー;007;374;363;                        ;  ;   1.2;   2.9;   1.5;05;06;06;03; -8; -4;10535;10372;456;- 2;1;5;3;       ;       ;    0;    0;31;31;4;    
0116250210;1410073320160903;マイネルスフェーン　　　　　　　　　;2000;1;1;1;11;11;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;15;　　　　;03;0;2056;540;柴田大知　　;手塚貴久　　;   9.4;04; 36; 18;-10; 16;   ;  2;   ;   ;   ;   ;   ;1;3;18;2;3;M;S;-13.8;-13.0;-32.1;-27.9;ユノディエー;004;376;358;                        ;  ;   1.9;   8.5;   1.8;08;09;07;07;-10; -6;10429;10344;426;+ 2;1;5;3;       ;    220;  130;    0;31;31;4;    
0116250211;1410141820160903;ジョーカトゥーラ　　　　　　　　　　;2000;1;1;1;11;11;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;15;　　　　;15;0;2080;540;吉田隼人　　;中竹和也　　; 116.2;12; 18;  2;-10; 16;   ;   ;   ;   ;   ;   ;   ;2;3;18;2;2;M;M; -3.8;-45.0;-27.9;-27.9;ユノディエー;028;366;388;                        ;  ;  14.9;  54.9;  12.0;01;01;01;02;  3;  1;10510;10348;540;+ 8;1;5;1;       ;       ;    0;    0;31;32;1;    
