0115230111;1310572520150829;コウセイカルメン　　　　　　　　　　;1500;1;1;1;11;11;A3;022;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;13;　　　　;06;0;1313;540;松田大作　　;中野栄治　　;  15.9;06; 29; 19;-16;  8;  2;   ;   ;   ;   ;   ;   ;2;3;18;4;7;S;S;-26.0;-14.6;-25.1;-15.0;スミレ　　　;008;376;356;                        ;  ;   3.0;  14.7;   3.2;10;10;10;11;-13;-11;10451;10315;378;- 2;1;5;4;       ;       ;    0;    0;22;12;1;    
0115230112;1310107520150829;アイシーザライト　　　　　　　　　　;1500;1;1;1;11;11;A3;022;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;13;　　　　;12;0;1320;540;水口優也　　;湯窪幸雄　　; 236.1;13; 21; 12;-16;  8;   ;  1;   ;   ;   ;   ;   ;3;3;18;4;3;S;S;-23.0;-24.6;-22.8;-15.0;スミレ　　　;015;372;366;                        ;  ;  20.5; 166.5;  16.2;08;08;08;08; -9; -8;10553;10366;386;-12;1;5;3;       ;       ;    0;    0;22;22;3;    
0115230113;1310557320150829;サトノサンシャイン　　　　　　　　　;1500;1;1;1;11;11;A3;022;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;13;　　　　;11;0;1319;540;福永祐一　　;安田隆行　　;   4.7;02; 22; 13;-16;  8;   ;  1;   ;   ;   ;   ;   ;3;3;18;3;7;S;S;-20.0;-25.6;-20.6;-15.0;スミレ　　　;014;369;367;                        ;  ;   1.2;   4.1;   1.2;03;05;05;07; -6; -6;10435;10309;408;  0;1;5;2;       ;       ;    0;    0;22;22;3;    
0115230201;1210588620150829;メイショウテンロウ　　　　　　　　　;1700;2;1;1;11;12;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;12;　　　　;04;0;1467;560;武豊　　　　;高橋亮　　　;  22.1;09; 37; 37;-12;   ;   ;   ;   ;   ;   ;   ;   ;1;5;38;2;3;M;S;-12.5; -4.6;-10.2; -5.7;タマモアタッ;011;374;380;                        ;  ;   4.5;  13.5;   4.2;04;04;05;04; -4; -5;10355;10445;478;  0;1;5;2;       ;       ;   69;    0;22;22;2;    
0115230202;1210053920150829;ダンスオーレ　　　　　　　　　　　　;1700;2;1;1;11;12;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;12;　　　　;06;0;1469;530;井上敏樹　　;黒岩陽一　　;  13.9;07; 33; 32;-12;   ;   ;   ;  1;   ;   ;  1;   ;2;3;38;3;7;M;S;-19.5; -5.6;-14.0; -5.7;タマモアタッ;013;379;380;                        ;  ;   2.8;  11.7;   1.8;07;07;08;06; -9; -7;10571;10442;458;  0;1;5;3;       ;       ;    0;    0;22;22;2;    
0115230203;1210137720150829;スターフィッシュ　　　　　　　　　　;1700;2;1;1;11;12;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;12;　　　　;07;0;1475;540;荻野琢真　　;松山将樹　　; 178.5;11; 31; 30;-12;   ;  1;   ;   ;   ;   ;   ;   ;3;3;38;4;3;M;S;-31.5;  1.4;-21.8; -5.7;タマモアタッ;019;394;374;                        ;  ;  25.3;  67.3;  10.6;11;11;11;10;-24;-19;10532;10410;420;-10;1;5;4;       ;       ;    0;    0;22;12;1;    
0115230204;1210545220150829;レイズユアハンズ　　　　　　　　　　;1700;2;1;1;11;12;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;12;　　　　;03;0;1467;560;戸崎圭太　　;矢野英一　　;   9.4;05; 38; 37;-12;   ;  1;   ;   ;   ;   ;   ;   ;2;3;38;2;7;M;S;-20.5; -7.6; -6.5; -5.7;タマモアタッ;011;383;383;                        ;  ;   2.2;   9.3;   2.8;09;09;03;03;-13; -2;30468;10417;510;- 2;1;5;4;       ;    280;  120;    0;22;13;3;    
0115230205;1210084120150829;スターペスカンタ　　　　　　　　　　;1700;2;1;1;11;12;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;12;　　　　;05;0;1468;560;岩田康誠　　;野中賢二　　;   3.2;01; 37; 36;-12;   ;   ;  1;   ;   ;   ;   ;   ;2;3;38;2;2;M;S;-21.5; -5.6; -9.3; -5.7;タマモアタッ;012;383;382;                        ;  ;   1.6;   4.1;   1.1;09;10;05;04;-13; -4;30182;10409;498;- 2;1;5;4;       ;       ;   46;    0;22;13;4;    
0115230206;1210632720150829;ゴーオンハート　　　　　　　　　　　;1700;2;1;1;11;12;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;12;　　　　;09;0;1478;560;古川吉洋　　;天間昭一　　; 194.5;12; 27; 27;-12;   ;   ;   ;   ;   ;   ;   ;   ;1;3;38;3;3;M;M; -8.5;-20.6; -5.7; -5.7;タマモアタッ;022;370;396;                        ;  ;  27.0;  78.3;  11.3;01;01;01;02;  2;  1;10436;10400;468;- 4;1;5;1;       ;       ;    0;    0;22;23;1;    
0115230207;1210275820150829;タマモアタック　　　　　　　　　　　;1700;2;1;1;11;12;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;12;　　　　;01;0;1456;560;福永祐一　　;佐藤正雄　　;  20.2;08; 48; 47;-12;  1;   ;   ;   ;   ;   ;   ;   ;1;3;35;3;7;M;M;-10.5;  2.4; -6.6; -5.7;ディーエスレ;008;372;373;                        ;  ;   4.3;  11.9;   4.0;02;02;02;01; -2; -1;10435;10338;484;- 6;1;5;1;   2020;    550;  460;  400;22;22;2;    
0115230208;1210133420150829;ディーエスレイザー　　　　　　　　　;1700;2;1;1;11;12;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;12;　　　　;02;0;1464;560;勝浦正樹　　;藤原辰雄　　;   9.2;04; 41; 40;-12;   ;   ;  1;   ;   ;   ;   ;   ;3;3;37;2;2;M;S;-18.5;  1.4;-12.0; -5.7;タマモアタッ;008;380;375;                        ;  ;   1.8;  10.4;   2.0;08;07;08;07;-10; -7;10442;10303;490;+ 2;1;5;3;       ;    230;  180;    0;22;22;4;    
0115230209;1210030120150829;ヤマチョウタンゴ　　　　　　　　　　;1700;2;1;1;11;12;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;12;　　　　;00;3;0000;560;蛯名正義　　;相沢郁　　　;   3.3;02;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ;3;38;3;3;M; ;     ;     ;     ; -5.7;タマモアタッ;   ;   ;   ;                        ;  ;   1.3;   4.8;   1.5;00;00;00;00;   ;   ;10349;10329;484;  0;1;5; ;       ;       ;    0;    0;22;13; ;    
0115230210;1210194220150829;クラウドサーファー　　　　　　　　　;1700;2;1;1;11;12;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;12;　　　　;10;0;1479;530;加藤祥太　　;柴田光陽　　;  85.5;10; 23; 23;-12;   ;   ;   ;   ;   ;   ;   ;   ;3;3;38;3;2;M;S;-15.5;-17.6;-13.1; -5.7;タマモアタッ;023;375;391;                        ;  ;  13.7;  35.4;   7.3;04;05;08;08; -5; -6;10579;10274;444;+ 4;1;5;2;       ;       ;    0;    0;22;23;1;    
0115230211;1210090320150829;トップインパクト　　　　　　　　　　;1700;2;1;1;11;12;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;12;　　　　;11;0;1491;560;四位洋文　　;昆貢　　　　;   7.1;03; 17; 16;-12;   ;   ;  1;   ;   ;   ;   ;   ;3;3;38;3;3;M;S;-13.5;-29.6; -8.3; -5.7;タマモアタッ;035;376;405;                        ;  ;   2.1;   4.9;   2.0;06;06;05;10; -6; -4;10390;10356;426;+ 4;1;5;3;       ;       ;    0;    0;22;23;2;    
0115230212;1210552620150829;キクノステラ　　　　　　　　　　　　;1700;2;1;1;11;12;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;12;　　　　;08;0;1478;560;柴山雄一　　;吉田直弘　　;   9.9;06; 27; 27;-12;   ;   ;   ;   ;   ;   ;   ;   ;2;3;38;3;3;M;S;-12.5;-17.6; -8.4; -5.7;タマモアタッ;022;374;393;                        ;  ;   2.0;  10.1;   3.0;03;03;04;08; -4; -3;30378;30571;500;  0;1;5;2;       ;       ;    0;    0;22;23;2;    
0115230301;1210524420150829;ヒューガライゼン　　　　　　　　　　;1000;2;1;1;11;12;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;12;　　　　;05;0;1004;540;黛弘人　　　;高木登　　　;  45.2;08; 32; 27;-12;  5;   ;   ;   ;   ;   ;   ;   ;3;3;38;3;3;S;S;-18.5;-10.2;-16.0; -8.0;エビスフラワ;007;362;357;                        ;  ;   5.7;  28.7;   3.6;00;07;06;06;   ; -8;10529;10398;468;+ 2;1;5;3;       ;       ;   46;    0;22;33;2;    
0115230302;1210081520150829;サンライズシーズン　　　　　　　　　;1000;2;1;1;11;12;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;12;　　　　;03;0;1001;560;岩田康誠　　;牧浦充徳　　;   2.6;01; 35; 30;-12;  5;   ;   ;   ;   ;   ;   ;   ;2;3;38;1;7;S;S;-14.5;-12.2;-11.0; -8.0;エビスフラワ;004;358;359;                        ;  ;   1.3;   3.6;   1.1;00;03;03;03;   ; -3;30182;10422;464;+ 4;1;5;2;       ;    140;  120;    0;22;33;1;    
0115230303;1210079520150829;トラストニーケー　　　　　　　　　　;1000;2;1;1;11;12;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;12;　　　　;12;0;1012;510;加藤祥太　　;池江泰寿　　;  42.8;07; 22; 16;-12;  5;  1;   ;   ;   ;   ;   ;   ;4;3;38;2;2;S;S;-21.5;-19.2;-18.0; -8.0;エビスフラワ;015;364;364;                        ;  ;   6.0;  33.8;   5.9;00;08;08;08;   ; -9;10579;10381;492;+14;1;5;3;       ;       ;    0;    0;22;33;4;    
0115230304;1210248420150829;リアンシチー　　　　　　　　　　　　;1000;2;1;1;11;12;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;12;　　　　;07;0;1008;520;城戸義政　　;岡田稲男　　;   9.7;05; 26; 21;-12;  5;   ;   ;   ;   ;   ;   ;   ;4;3;38;3;7;S;S;-19.5;-15.2;-17.0; -8.0;エビスフラワ;011;362;361;                        ;  ;   2.1;   6.0;   1.9;00;05;06;06;   ; -8;10569;10376;418;  0;1;5;3;       ;       ;    0;    0;22;33;4;    
0115230305;1210106620150829;コーリンブリリアン　　　　　　　　　;1000;2;1;1;11;12;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;12;　　　　;10;0;1010;540;丹内祐次　　;柴田政人　　;  51.4;09; 26; 21;-12;  5;   ;   ;   ;   ;   ;   ;   ;5;3;38;3;2;S;S;-27.5; -0.2;-32.0; -8.0;エビスフラワ;013;371;347;                        ;  ;   7.9;  45.7;   8.5;00;12;12;12;   ;-24;10515;10313;438;+ 4;1;5;4;       ;       ;    0;    0;22;33;4;    
0115230306;1210911420150829;ポッドフィズ　　　　　　　　　　　　;1000;2;1;1;11;12;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;12;　　　　;02;0;0597;540;菱田裕二　　;畠山吉宏　　;   3.0;02; 40; 34;-12;  5;   ;  1;   ;   ;   ;   ;   ;3;3;37;2;7;S;S;-14.5; -5.2;-13.0; -8.0;エビスフラワ;000;358;353;                        ;  ;   1.2;   3.8;   1.1;00;06;05;05;   ; -5;10564;10354;462;+ 6;1;5;3;       ;    130;  180;    0;22;33;4;    
0115230307;1210575620150829;エビスフラワー　　　　　　　　　　　;1000;2;1;1;11;12;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;12;　　　　;01;0;0597;540;水口優也　　;加藤征弘　　;  58.5;10; 41; 34;-12;  7;   ;   ;   ;   ;   ;   ;   ;2;3;35;2;7;S;S;-12.5;-11.2; -8.0; -8.0;ポッドフィズ;000;356;358;                        ;  ;   7.5;  17.3;   2.9;00;01;01;01;   ;  0;10553;10369;476;+12;1;5;1;   5850;    750;  460;  400;22;33;1;    
0115230308;1210158220150829;ダンヴィル　　　　　　　　　　　　　;1000;2;1;1;11;12;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;12;　　　　;04;0;1003;560;福永祐一　　;野中賢二　　;   7.1;03; 33; 28;-12;  5;   ;   ;   ;   ;   ;   ;   ;2;3;38;3;7;S;S;-13.5;-15.2;-10.0; -8.0;エビスフラワ;006;357;362;                        ;  ;   1.6;   6.7;   1.8;00;03;03;03;   ; -2;10435;10409;448;  0;1;5;2;       ;       ;   69;    0;22;33;3;    
0115230309;1210498620150829;クリノテンホー　　　　　　　　　　　;1000;2;1;1;11;12;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;12;　　　　;11;0;1011;560;柴山雄一　　;田所秀孝　　;  69.2;11; 26; 20;-12;  5;  1;   ;   ;   ;   ;   ;   ;3;3;38;2;2;S;S;-23.5;-12.2;-20.0; -8.0;エビスフラワ;014;368;359;                        ;  ;  11.2;  33.9;   5.8;00;10;10;09;   ;-13;30378;10319;406;+ 2;1;5;4;       ;       ;    0;    0;22;33;1;    
0115230310;1210909120150829;エターナルカラー　　　　　　　　　　;1000;2;1;1;11;12;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;12;　　　　;08;0;1009;540;荻野琢真　　;中村均　　　;  97.4;12; 27; 22;-12;  5;   ;   ;   ;   ;   ;   ;   ;2;3;38;2;7;S;S;-12.5;-23.2; -8.0; -8.0;エビスフラワ;012;356;370;                        ;  ;   7.9;  38.1;   4.4;00;02;02;02;   ;  0;10532;10193;486;+ 6;1;5;1;       ;       ;    0;    0;22;33;2;    
0115230311;1210575320150829;トミケンアユート　　　　　　　　　　;1000;2;1;1;11;12;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;12;　　　　;06;0;1007;530;井上敏樹　　;小崎憲　　　;   7.4;04; 27; 21;-12;  5;  1;   ;   ;   ;   ;   ;   ;3;3;38;2;3;S;S;-24.5;-10.2;-22.0; -8.0;エビスフラワ;010;367;355;                        ;  ;   1.6;   8.4;   2.8;00;10;10;09;   ;-13;10571;10395;532;+ 8;1;5;4;       ;       ;    0;    0;22;33;2;    
0115230312;1210594920150829;スズカノーチラス　　　　　　　　　　;1000;2;1;1;11;12;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;12;　　　　;09;0;1009;560;丸田恭介　　;藤沢則雄　　;  18.0;06; 28; 22;-12;  5;   ;  1;   ;   ;   ;   ;   ;5;3;38;3;7;S;S;-22.5;-12.2;-18.0; -8.0;エビスフラワ;012;366;360;                        ;  ;   2.9;  11.0;   2.9;00;09;09;09;   ;-10;10537;10350;440;  0;1;5;4;       ;       ;    0;    0;22;33;4;    
0115230401;1211011520150829;オーバーウェルム　　　　　　　　　　;1700;2;1;1;11;12;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;13;　　　　;07;0;1474;530;加藤祥太　　;田島俊明　　;  14.1;03; 31; 28;-12;  3;   ;   ;   ;   ;   ;   ;   ;2;3;38;3;2;M;M;-11.5;-13.0;-14.0; -9.3;ベイビータピ;019;371;385;                        ;  ;   1.8;  19.6;   2.2;02;02;04;06; -3; -3;10579;10421;446;+ 2;1;5;1;       ;       ;    0;    0;31;22;3;    
0115230402;1210154420150829;サトーリアス　　　　　　　　　　　　;1700;2;1;1;11;12;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;13;　　　　;08;0;1484;560;岩田康誠　　;角居勝彦　　;  23.6;07; 25; 22;-12;  3;   ;   ;   ;   ;   ;   ;   ;1;3;38;3;2;M;S;-11.5;-21.0;-12.0; -9.3;ベイビータピ;029;373;395;                        ;  ;   3.3;  29.8;   3.2;04;05;04;03; -5; -3;30182;10362;466;+ 4;1;5;3;       ;       ;    0;    0;31;23;1;    
0115230403;1210572020150829;ブリヤン　　　　　　　　　　　　　　;1700;2;1;1;11;12;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;13;　　　　;06;0;1474;560;藤岡康太　　;宮徹　　　　; 270.4;13; 35; 31;-12;  3;  1;   ;   ;   ;   ;   ;   ;5;3;38;2;7;M;S;-17.5; -1.0;-20.0; -9.3;ベイビータピ;019;380;375;                        ;  ;  28.4; 155.0;  12.4;07;08;10;09;-12;-13;10536;10328;506;+ 4;1;5;3;       ;       ;    0;    0;31;22;4;    
0115230404;1210434920150829;サンガッロ　　　　　　　　　　　　　;1700;2;1;1;11;12;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;13;　　　　;13;0;1493;560;勝浦正樹　　;西浦勝一　　;  14.9;04; 17; 14;-12;  3;   ;   ;   ;   ;   ;   ;   ;3;3;38;2;2;M;M;-10.5;-32.0;-10.2; -9.3;ベイビータピ;038;372;406;                        ;  ;   2.0;  14.5;   2.5;03;02;02;05; -4; -1;10442;10327;474;  0;1;5;2;       ;       ;    0;    0;31;23;2;    
0115230405;1210501120150829;セレーノ　　　　　　　　　　　　　　;1700;2;1;1;11;12;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;13;　　　　;11;0;1489;560;古川吉洋　　;谷潔　　　　; 180.7;11; 21; 17;-12;  3;  1;   ;   ;   ;   ;   ;   ;4;3;38;3;3;M;S;-21.5;-21.0;-15.5; -9.3;ベイビータピ;034;384;395;                        ;  ;  19.0;  51.1;   6.1;10;09;07;11;-16; -8;10436;10307;496;+ 6;1;5;4;       ;       ;    0;    0;31;13;4;    
0115230406;1210416720150829;ショウナンハルカス　　　　　　　　　;1700;2;1;1;11;12;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;13;　　　　;03;0;1463;560;Ｍ．デムーロ;矢作芳人　　;   2.9;02; 44; 41;-12;  3;   ;   ;   ;   ;   ;   ;   ;2;3;38;3;2;M;S;-11.5; -2.0;-10.2; -9.3;ベイビータピ;008;373;376;                        ;  ;   1.1;   4.9;   1.1;04;02;02;02; -5; -1;70176;10385;478;- 8;1;5;2;       ;    110;  120;    0;31;22;2;    
0115230407;1210016520150829;ゼトス　　　　　　　　　　　　　　　;1700;2;1;1;11;12;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;13;　　　　;05;0;1469;560;柴山雄一　　;田中章博　　;  15.6;05; 39; 35;-12;  3;  1;   ;   ;   ;   ;   ;   ;3;3;38;3;7;M;S;-21.5; -5.0;-11.9; -9.3;ベイビータピ;014;384;379;                        ;  ;   1.7;  31.9;   2.0;10;06;06;03;-16; -4;30378;10285;460;  0;1;5;4;       ;       ;   46;    0;31;13;3;    
0115230408;1210063720150829;ウインエスパシオ　　　　　　　　　　;1700;2;1;1;11;12;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;13;　　　　;04;0;1466;560;Ｃ．ウィリア;畠山吉宏　　;  16.6;06; 41; 38;-12;  3;   ;   ;   ;   ;   ;   ;   ;2;3;38;3;3;M;S;-14.5;  2.0;-16.5; -9.3;ベイビータピ;011;376;372;                        ;  ;   2.7;  12.2;   2.6;06;06;07;06; -8; -8;70263;10354;508;  0;1;5;3;       ;       ;   69;    0;31;22;1;    
0115230409;1210095720150829;ネオキセキ　　　　　　　　　　　　　;1700;2;1;1;11;12;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;13;　　　　;09;0;1484;530;井上敏樹　　;田村康仁　　; 190.4;12; 23; 19;-12;  3;  1;   ;   ;   ;   ;   ;   ;3;3;38;3;3;M;S;-23.5;-10.0;-24.7; -9.3;ベイビータピ;029;384;382;                        ;  ;  21.4; 167.4;   9.9;10;12;13;12;-16;-16;10571;10333;442;  0;1;5;4;       ;       ;    0;    0;31;22;1;    
0115230410;1211011620150829;ベイビータピット　　　　　　　　　　;1700;2;1;1;11;12;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;13;　　　　;01;0;1455;540;Ｊ．モレイラ;斎藤誠　　　;   1.8;01; 51; 48;-12;  3;   ;   ;   ;   ;   ;   ;   ;2;3;35;3;7;M;M; -6.5;  5.0; -9.3; -9.3;アメリカンス;006;368;369;                        ;  ;   1.1;   1.4;   1.1;01;01;01;01;  3;  1;70314;10396;478;+16;1;5;1;    180;    110;  460;  400;31;31;1;    
0115230411;1211003920150829;アメリカンストーム　　　　　　　　　;1700;2;1;1;11;12;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;13;　　　　;02;0;1461;560;松田大作　　;相沢郁　　　; 174.4;10; 46; 42;-12;  3;  1;   ;   ;   ;   ;   ;   ;3;3;37;2;3;M;S;-19.5; 10.0;-18.2; -9.3;ベイビータピ;006;382;364;                        ;  ;  17.9;  87.6;   9.9;08;09;09;06;-14;-11;10451;10329;528;-14;1;5;3;       ;   1790;  180;    0;31;21;4;    
0115230412;1210422420150829;アップセッター　　　　　　　　　　　;1700;2;1;1;11;12;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;13;　　　　;10;0;1484;560;戸崎圭太　　;古賀慎明　　; 120.6;09; 25; 22;-12;  3;   ;   ;   ;   ;   ;   ;   ;4;3;38;3;3;M;S;-21.5;-10.0;-21.9; -9.3;ベイビータピ;029;383;384;                        ;  ;   8.8;  54.7;   5.9;09;11;11;12;-15;-14;30468;10389;444;  0;1;5;3;       ;       ;    0;    0;31;22;3;    
0115230413;1210191720150829;スカイロケット　　　　　　　　　　　;1700;2;1;1;11;12;A3;102;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;13;　　　　;12;0;1492;560;横山典弘　　;萩原清　　　;  28.6;08; 19; 15;-12;  3;  1;   ;   ;   ;   ;   ;   ;2;3;38;2;2;M;S;-30.5;-18.0;-20.9; -9.3;ベイビータピ;037;393;392;                        ;  ;   3.2;  20.5;   2.3;13;12;11;09;-25;-14;10339;10324;512;+ 4;1;5;4;       ;       ;    0;    0;31;13;1;    
