0315340101;1310154120151108;ジャマイカムーン　　　　　　　　　　;1150;2;1;1;20;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;　　　　;08;0;1114;520;伴啓太　　　;和田正道　　;  50.2;08; 19; 15;-10;  1;  3;   ;   ;   ;   ;   ;   ;3;3;38;3;7;M;S;-21.8;-15.8;-18.0; -2.0;リチュアルロ;016;369;378;                        ;  ;   6.0;  33.4;   3.4;00;14;15;15;   ;-17;10567;10222;410;+ 2;4;1;4;       ;       ;    0;    0;33;22;1;    
0315340102;1310392120151108;クインズネプチュン　　　　　　　　　;1150;2;1;1;20;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;　　　　;11;0;1122;540;勝浦正樹　　;和田正一郎　;  57.9;09; 16; 10;-10;  1;  4;  1;   ;   ;   ;   ;   ;4;3;38;3;3;M;S;-15.8;-23.8;-12.0; -2.0;リチュアルロ;024;366;389;                        ;  ;   9.1;  73.7;   7.3;00;14;13;12;   ;-14;10442;10423;432;+ 6;4;1;4;       ;       ;    0;    0;33;33;5;    
0315340103;1310564420151108;リチュアルローズ　　　　　　　　　　;1150;2;1;1;20;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;　　　　;01;0;1098;540;大野拓弥　　;新開幸一　　;   1.8;01; 37; 34;-10;  3;   ;   ;   ;   ;   ;   ;   ;2;3;35;3;2;M;S;-10.8; -7.8; -9.0; -2.0;ラッキーポイ;000;357;372;                        ;  ;   1.1;   1.9;   1.1;00;06;06;04;   ; -7;10516;10425;456;+ 2;4;1;3;    180;    110;  500;  400;33;33;3;    
0315340104;1310099720151108;ラッキーポイント　　　　　　　　　　;1150;2;1;1;20;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;　　　　;02;0;1098;550;丸山元気　　;奥村武　　　;   7.9;04; 35; 34;-10;  1;   ;   ;   ;   ;   ;   ;   ;1;3;37;3;3;M;M; -3.8;-14.8; -2.0; -2.0;リチュアルロ;000;350;379;                        ;  ;   1.8;   8.0;   1.8;00;01;01;01;   ;  1;10547;10454;456;+ 8;4;1;1;       ;    190;  200;    0;33;33;1;    
0315340105;1310367020151108;ユイノロマン　　　　　　　　　　　　;1150;2;1;1;20;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;　　　　;15;0;1127;520;城戸義政　　;黒岩陽一　　; 227.5;14;  5;  3;-10;  1;  1;   ;   ;   ;   ;   ;   ;2;3;38;4;7;M;S;-22.8;-27.8;-19.0; -2.0;リチュアルロ;029;369;391;                        ;  ;  25.3; 152.3;  18.7;00;14;15;15;   ;-17;10569;10442;418;+ 6;4;1;4;       ;       ;    0;    0;33;33;2;    
0315340106;1310094020151108;フレンドソング　　　　　　　　　　　;1150;2;1;1;20;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;　　　　;12;0;1122;540;村田一誠　　;加藤和宏　　;  13.6;05; 11; 10;-10;  1;   ;   ;   ;   ;   ;   ;   ;2;3;38;3;3;M;S; -8.8;-34.8; -6.0; -2.0;リチュアルロ;024;355;399;                        ;  ;   2.8;  16.3;   2.7;00;02;04;02;   ; -4;10445;10387;414;  0;4;1;2;       ;       ;    0;    0;33;33;2;    
0315340107;1310647720151108;ツイセキシャ　　　　　　　　　　　　;1150;2;1;1;20;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;　　　　;06;0;1113;540;松若風馬　　;音無秀孝　　;  18.0;06; 19; 18;-10;  1;   ;   ;   ;   ;   ;   ;   ;2;3;38;3;3;M;S;-15.8;-19.8;-12.0; -2.0;リチュアルロ;015;362;384;                        ;  ;   3.2;  14.2;   3.1;00;09;09;08;   ;-10;10574;10316;474;+12;4;1;3;       ;       ;    0;    0;33;33;1;    
0315340108;1310378520151108;マグリット　　　　　　　　　　　　　;1150;2;1;1;20;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;　　　　;09;0;1116;520;木幡初也　　;天間昭一　　; 147.1;13; 15; 13;-10;  1;  1;   ;   ;   ;   ;   ;   ;2;3;38;2;2;M;S;-20.8;-20.8;-17.0; -2.0;リチュアルロ;018;366;383;                        ;  ;  12.5;  83.0;  11.8;00;13;13;11;   ;-14;10573;10400;456;  0;4;1;4;       ;       ;    0;    0;33;33;1;    
0315340109;1310434220151108;シゲルタイ　　　　　　　　　　　　　;1150;2;1;1;20;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;　　　　;10;0;1121;550;丸田恭介　　;伊藤正徳　　; 305.4;15; 12; 11;-10;  1;   ;   ;   ;   ;   ;   ;   ;3;3;38;2;3;M;S;-16.8;-26.8;-13.0; -2.0;リチュアルロ;023;363;391;                        ;  ;  24.2; 154.9;  13.6;00;09;10;12;   ;-11;10537;10254;470;- 6;4;1;3;       ;       ;    0;    0;33;33;3;    
0315340110;1310485320151108;シゲルカマス　　　　　　　　　　　　;1150;2;1;1;20;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;　　　　;07;0;1113;510;鮫島克駿　　;日吉正和　　; 145.2;12; 17; 16;-10;  1;   ;   ;   ;   ;   ;   ;   ;3;3;38;4;2;M;S;-10.8;-27.8; -8.0; -2.0;リチュアルロ;015;355;390;                        ;  ;  17.4;  67.0;  10.7;00;06;04;04;   ; -4;10578;10431;424;- 8;4;1;2;       ;       ;    0;    0;33;33;4;    
0315340111;1310340520151108;カイソクポリス　　　　　　　　　　　;1150;2;1;1;20;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;　　　　;03;0;1107;520;加藤祥太　　;田中章博　　;   7.5;03; 24; 22;-10;  1;  1;   ;   ;   ;   ;   ;   ;3;3;38;2;2;M;S;-15.8;-16.8;-12.0; -2.0;リチュアルロ;009;361;379;                        ;  ;   1.3;   8.4;   1.8;00;08;08;07;   ; -9;10579;10285;470;+ 4;4;1;3;       ;    150;  130;    0;33;33;4;    
0315340112;1310320220151108;ドエライナー　　　　　　　　　　　　;1150;2;1;1;20;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;　　　　;16;0;1147;540;丹内祐次　　;菅原泰夫　　;  71.8;10;-14;-15;-10;  1;   ;   ;   ;   ;   ;   ;   ;3;3;38;3;3;M;S; -6.8;-61.8; -4.0; -2.0;リチュアルロ;049;353;426;                        ;  ;   9.9;  57.7;   6.3;00;02;02;04;   ; -2;10515;10286;444;- 4;4;1;1;       ;       ;    0;    0;33;33;3;    
0315340113;1310086920151108;デルマジロキチ　　　　　　　　　　　;1150;2;1;1;20;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;　　　　;05;0;1109;550;横山和生　　;的場均　　　;  29.6;07; 25; 23;-10;  1;  1;   ;   ;   ;   ;   ;   ;4;3;38;2;2;M;S;-15.8;-14.8;-12.0; -2.0;リチュアルロ;011;363;379;                        ;  ;   4.1;  36.9;   4.8;00;09;10;08;   ;-11;10560;10373;448;  0;4;1;3;       ;       ;   50;    0;33;33;5;    
0315340114;1310152020151108;ホーミー　　　　　　　　　　　　　　;1150;2;1;1;20;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;　　　　;14;0;1126;550;宮崎北斗　　;中川公成　　;  74.0;11;  7;  6;-10;  1;   ;   ;   ;   ;   ;   ;   ;3;3;38;2;3;M;S;-13.8;-35.8; -9.0; -2.0;リチュアルロ;028;360;400;                        ;  ;  10.6;  38.8;   5.5;00;02;06;10;   ; -7;10538;10391;446;+12;4;1;3;       ;       ;    0;    0;33;33;2;    
0315340115;1310407820151108;テイエムオリオン　　　　　　　　　　;1150;2;1;1;20;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;　　　　;13;0;1125;540;原田和真　　;石栗龍彦　　; 467.3;16;  9;  7;-10;  1;   ;  1;   ;   ;   ;   ;   ;3;3;38;3;2;M;S;-16.8;-29.8;-13.0; -2.0;リチュアルロ;027;363;395;                        ;  ;  56.8; 241.8;  41.1;00;09;10;12;   ;-11;10563;10351;410;- 8;4;1;3;       ;       ;    0;    0;33;33;4;    
0315340116;1310155920151108;ルルインザレイン　　　　　　　　　　;1150;2;1;1;20;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;　　　　;04;0;1109;510;井上敏樹　　;田中清隆　　;   5.2;02; 21; 20;-10;  1;   ;   ;   ;   ;   ;   ;   ;1;3;38;3;3;M;S; -7.8;-26.8; -5.0; -2.0;リチュアルロ;011;352;389;                        ;  ;   1.2;   4.7;   1.3;00;02;02;02;   ; -1;10571;10277;466;  0;4;1;1;       ;       ;   75;    0;33;33;3;    
0315340201;1310066220151108;アミーラ　　　　　　　　　　　　　　;1200;1;1;1;20;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;15;　　　　;08;0;1125;540;石橋脩　　　;牧浦充徳　　;  45.2;09; 21; 21;  3;   ;   ;   ;   ;   ;   ;   ;   ;2;5;18;3;2;S;S; -9.9;-22.4; -9.2; -4.4;キングハート;010;351;374;                        ;  ;   7.8;  29.9;   6.1;00;05;04;06; -4; -4;10497;10422;444;+30;4;1;2;       ;       ;    0;    0;33;33;1;    
0315340202;1310143720151108;ウインアイリス　　　　　　　　　　　;1200;1;1;1;20;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;15;　　　　;07;0;1124;510;井上敏樹　　;水野貴広　　;  70.7;11; 21; 20;  3;   ;  1;   ;   ;   ;   ;   ;   ;4;3;18;3;7;S;S;-14.9;-18.4;-14.0; -4.4;キングハート;009;356;369;                        ;  ;  11.4;  44.2;   9.1;00;08;10;09; -9; -8;10571;10404;458;- 2;4;1;3;       ;       ;    0;    0;33;33;2;    
0315340203;1310505420151108;クリスタルガーデン　　　　　　　　　;1200;1;1;1;20;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;15;　　　　;14;0;1136;540;津村明秀　　;武藤善則　　;  16.9;07;  8;  8;  3;   ;   ;   ;   ;   ;   ;   ;   ;1;3;18;2;7;S;S; -5.9;-37.4; -4.4; -4.4;キングハート;021;347;389;                        ;  ;   3.3;  15.7;   3.7;00;01;01;01;  1;  1;10507;10374;450;- 6;4;1;1;       ;       ;    0;    0;33;33;1;    
0315340204;1310396520151108;ファインキャプテン　　　　　　　　　;1200;1;1;1;20;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;15;　　　　;03;0;1116;550;宮崎北斗　　;菊川正達　　;  14.2;06; 32; 32;  3;   ;   ;   ;   ;   ;   ;   ;   ;1;3;18;3;7;S;S; -6.9;-16.4; -5.6; -4.4;キングハート;001;348;368;                        ;  ;   3.2;  11.6;   3.1;00;01;02;02; -1; -1;10538;10361;464;+10;4;1;1;       ;    380;  130;    0;33;33;2;    
0315340205;1310610320151108;クロスアンジュ　　　　　　　　　　　;1200;1;1;1;20;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;15;　　　　;06;0;1123;510;加藤祥太　　;庄野靖志　　;   8.1;04; 22; 21;  3;   ;  1;   ;   ;   ;   ;   ;   ;3;3;18;3;2;S;S;-12.9;-18.4;-12.8; -4.4;キングハート;008;354;369;                        ;  ;   1.6;   7.6;   2.1;00;08;08;07; -7; -7;10579;10397;458;  0;4;1;3;       ;       ;    0;    0;33;33;3;    
0315340206;1310405420151108;カプチーノコースト　　　　　　　　　;1200;1;1;1;20;11;A3;002;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;15;　　　　;00;3;0000;510;鮫島克駿　　;佐藤正雄　　;  21.7;08;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; ;3;18;3;7;S; ;     ;     ;     ; -4.4;キングハート;   ;   ;   ;                        ;  ;   4.5;  14.1;   5.5;00;03;04;15;   ;   ;10578;10338;478;- 4;4;1;2;       ;       ;    0;    0;33;33;2;    
