0615190101;1210209420150125;スズダリア　　　　　　　　　　　　　;1200;2;1;1;30;12;A3;020;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;　　　　;02;0;1127;540;後藤浩輝　　;伊藤正徳　　;  11.2;04; 35; 35;-12;   ;   ;   ;   ;   ;   ;   ;   ;1;3;37;2;2;M;M; -7.5;-16.0;  1.0;  1.0;パイナワレア;001;343;384;                        ;  ;   1.7;  10.9;   1.9;00;01;01;01;  1;  1;10395;10254;458;- 4;1;5;1;       ;    230;  200;    0;33;33;1;    
0615190102;1210264820150125;ニシノアンジュ　　　　　　　　　　　;1200;2;1;1;30;12;A3;020;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;　　　　;10;0;1146;510;石川裕紀人　;武井亮　　　;   8.0;03; 13; 13;-12;   ;   ;   ;   ;   ;   ;   ;   ;2;3;38;3;7;M;S;-12.5;-34.0; -4.0;  1.0;パイナワレア;020;346;400;                        ;  ;   1.6;   6.8;   1.5;00;05;04;04; -3; -3;10570;10456;450;+ 6;1;5;2;       ;       ;    0;    0;33;33;1;    
0615190103;1210590020150125;トリアンドルス　　　　　　　　　　　;1200;2;1;1;30;12;A3;020;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;　　　　;05;0;1138;540;内田博幸　　;松山将樹　　;   2.2;01; 24; 24;-12;   ;   ;   ;   ;   ;   ;   ;   ;3;3;38;3;2;M;S; -8.5;-26.0;  0.0;  1.0;パイナワレア;012;344;394;                        ;  ;   1.1;   2.7;   1.2;00;01;02;02; -1; -1;30113;10410;452;- 4;1;5;1;       ;       ;   50;    0;33;33;2;    
0615190104;1210082120150125;ハルダヨリ　　　　　　　　　　　　　;1200;2;1;1;30;12;A3;020;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;　　　　;13;0;1147;540;岩田康誠　　;清水英克　　;  19.1;07; 16; 15;-12;   ;  1;   ;   ;   ;   ;   ;   ;3;3;38;4;7;M;S;-18.5;-24.0;-10.0;  1.0;パイナワレア;021;355;392;                        ;  ;   3.8;  13.3;   3.6;00;14;14;11;-12;-12;30182;10390;444;+ 2;1;5;4;       ;       ;    0;    0;33;33;2;    
0615190105;1210067120150125;ツウローゼズ　　　　　　　　　　　　;1200;2;1;1;30;12;A3;020;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;　　　　;03;0;1129;540;木幡初広　　;高橋祥泰　　;  23.2;10; 33; 33;-12;   ;   ;   ;   ;   ;   ;   ;   ;2;3;38;3;7;M;S; -9.5;-16.0; -1.0;  1.0;パイナワレア;003;345;384;                        ;  ;   4.1;  23.6;   6.0;00;01;03;03; -2; -2;10313;10227;444;- 2;1;5;2;       ;    530;  130;    0;33;33;3;    
0615190106;1210126620150125;ショーピース　　　　　　　　　　　　;1200;2;1;1;30;12;A3;020;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;　　　　;07;0;1141;540;柴田善臣　　;南田美知雄　;  15.5;05; 22; 21;-12;   ;   ;  1;   ;   ;   ;   ;   ;3;3;38;4;7;M;S;-10.5;-26.0; -2.0;  1.0;パイナワレア;015;346;395;                        ;  ;   3.2;   9.7;   2.3;00;01;04;04; -3; -3;10324;10305;398;- 6;1;5;2;       ;       ;    0;    0;33;33;3;    
0615190107;1210564320150125;ポインテッドラン　　　　　　　　　　;1200;2;1;1;30;12;A3;020;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;　　　　;15;0;1153;540;松岡正海　　;伊藤伸一　　;  70.3;13;  9;  9;-12;   ;   ;   ;   ;   ;   ;   ;   ;2;3;38;3;7;M;S;-11.5;-38.0; -3.0;  1.0;パイナワレア;027;347;406;                        ;  ;  11.4;  38.2;   8.1;00;05;06;07; -4; -4;10500;10340;462;  0;1;5;3;       ;       ;    0;    0;33;33;2;    
0615190108;1210141120150125;オレンジガーネット　　　　　　　　　;1200;2;1;1;30;12;A3;020;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;　　　　;16;0;1155;540;三浦皇成　　;中川公成　　; 188.7;14;  7;  7;-12;   ;   ;   ;   ;   ;   ;   ;   ;2;3;38;4;7;M;S;-21.5;-30.0;-13.0;  1.0;パイナワレア;029;357;398;                        ;  ;  39.5;  97.8;  18.6;00;15;15;14;-14;-14;10542;10391;408;- 6;1;5;4;       ;       ;    0;    0;33;33;1;    
0615190109;1210437920150125;プリンセスケイ　　　　　　　　　　　;1200;2;1;1;30;12;A3;020;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;　　　　;12;0;1146;540;北村宏司　　;古賀慎明　　;  22.1;09; 16; 16;-12;   ;   ;   ;   ;   ;   ;   ;   ;1;3;38;3;3;M;S;-13.5;-29.0; -5.0;  1.0;パイナワレア;020;349;397;                        ;  ;   5.3;  16.4;   4.3;00;10;08;08; -6; -6;10462;10389;444;+ 2;1;5;3;       ;       ;    0;    0;33;33;1;    
0615190110;1210569120150125;パイナワレア　　　　　　　　　　　　;1200;2;1;1;30;12;A3;020;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;16;　　　　;01;0;1126;540;蛯名正義　　;栗田徹　　　;   4.9;02; 40; 36;-12;  2;   ;  2;   ;   ;   ;   ;   ;2;3;35;3;3;M;S;-11.5; -9.0; -3.0;  1.0;スズダリア　;001;347;379;                        ;  ;   1.6;   8.1;   2.4;00;07;06;04; -4; -4;10349;10436;464;- 2;1;5;3;    490;    210;  500;  400;33;33;4;    
