0315120101;1210399220150412;クレバーフォース　　　　　　　　　　;1700;2;1;1;30;12;A3;000;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;15;　　　　;14;0;1525;560;中谷雄太　　;矢作芳人　　;  60.9;10;-15;-16;-17;   ;  1;   ;   ;   ;   ;   ;   ;3;3;38;2;3;M;S;-33.4;-41.3;-27.8; -0.9;ヤマイチキセ;062;391;416;                        ;  ;  12.5;  37.3;  10.1;14;14;14;14;-29;-31;10452;10385;524;   ;1;1;4;       ;       ;    0;    0;32;23;3;    
0315120102;1210494620150412;キヨマサ　　　　　　　　　　　　　　;1700;2;1;1;30;12;A3;000;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;15;　　　　;03;0;1473;560;国分恭介　　;大根田裕之　;   6.9;04; 30; 30;-17;   ;   ;   ;   ;   ;   ;   ;   ;3;3;38;2;3;M;S;-16.4; -9.3;-10.8; -0.9;ヤマイチキセ;010;373;384;                        ;  ;   1.5;   7.8;   1.7;07;08;08;06;-11;-11;10544;10345;474;+ 2;1;1;3;       ;    160;  130;    0;32;22;4;    
0315120103;1210368020150412;トラキアンコード　　　　　　　　　　;1700;2;1;1;30;12;A3;000;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;15;　　　　;07;0;1483;560;石橋脩　　　;斎藤誠　　　;  11.7;06; 21; 21;-17;   ;   ;   ;   ;   ;   ;   ;   ;1;3;38;2;3;M;S;-11.4;-27.3; -3.6; -0.9;ヤマイチキセ;020;368;402;                        ;  ;   3.0;   9.5;   3.6;04;03;03;03; -6; -3;10497;10396;484;- 4;1;1;2;       ;       ;    0;    0;32;23;2;    
0315120104;1210297320150412;キングライデン　　　　　　　　　　　;1700;2;1;1;30;12;A3;000;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;15;　　　　;05;0;1479;550;小崎綾也　　;加藤敬二　　;  16.8;07; 24; 24;-17;   ;   ;   ;   ;   ;   ;   ;   ;2;3;38;2;2;M;S;-13.4;-18.3; -8.1; -0.9;ヤマイチキセ;016;370;393;                        ;  ;   3.6;  10.4;   2.6;05;06;06;06; -8; -8;10572;10252;514;- 2;1;1;2;       ;       ;   50;    0;32;23;2;    
0315120105;1210323120150412;ダイワビリーブ　　　　　　　　　　　;1700;2;1;1;30;12;A3;000;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;15;　　　　;12;0;1524;540;丹内祐次　　;二ノ宮敬宇　; 158.8;14;-15;-16;-17;   ;  1;   ;   ;   ;   ;   ;   ;3;3;38;3;3;M;S;-29.4;-42.3;-26.0; -0.9;ヤマイチキセ;061;387;417;                        ;  ;  35.8;  70.1;  24.3;13;13;13;13;-25;-29;10515;10278;452;+12;1;1;4;       ;       ;    0;    0;32;23;3;    
0315120106;1210094420150412;フェブグレイトフル　　　　　　　　　;1700;2;1;1;30;12;A3;000;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;15;　　　　;13;0;1524;530;鮫島克駿　　;川村禎彦　　;  83.0;12;-19;-19;-17;   ;   ;   ;   ;   ;   ;   ;   ;3;3;38;2;2;M;S;-30.4;-52.3;-21.8; -0.9;ヤマイチキセ;061;385;425;                        ;  ;  19.0;  48.8;  15.6;12;11;12;12;-23;-21;10578;10317;514;+ 2;1;1;4;       ;       ;    0;    0;32;23;3;    
0315120107;1210545220150412;レイズユアハンズ　　　　　　　　　　;1700;2;1;1;30;12;A3;000;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;15;　　　　;08;0;1485;560;川須栄彦　　;矢野英一　　; 121.6;13; 20; 19;-17;   ;  1;   ;   ;   ;   ;   ;   ;4;3;38;3;3;M;S;-26.4;-16.3;-14.3; -0.9;ヤマイチキセ;022;384;391;                        ;  ;  27.2;  62.4;  20.7;10;10;10;10;-22;-16;10548;10417;510;+14;1;1;4;       ;       ;    0;    0;32;13;4;    
0315120108;1210610320150412;ブラゾンドゥリス　　　　　　　　　　;1700;2;1;1;30;12;A3;000;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;15;　　　　;02;0;1465;560;松田大作　　;尾形和幸　　;   2.8;01; 37; 37;-17;   ;   ;   ;   ;   ;   ;   ;   ;2;3;37;3;2;M;M; -8.4;-11.3; -1.8; -0.9;ヤマイチキセ;002;365;386;                        ;  ;   1.2;   3.2;   1.3;02;02;02;02; -3; -1;10451;10450;492;+ 2;1;1;1;       ;    130;  200;    0;32;32;3;    
0315120109;1210326920150412;トウショウデルタ　　　　　　　　　　;1700;2;1;1;30;12;A3;000;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;15;　　　　;09;0;1487;530;加藤祥太　　;清水英克　　;  72.7;11; 15; 15;-17;   ;   ;   ;   ;   ;   ;   ;   ;3;3;38;3;3;M;S;-12.4;-28.3;-10.1; -0.9;ヤマイチキセ;024;367;401;                        ;  ;  13.1;  48.7;  11.2;03;03;06;08; -5; -8;10579;10390;498;+ 8;1;1;2;       ;       ;    0;    0;32;33;3;    
0315120110;1210624820150412;グロリアバローズ　　　　　　　　　　;1700;2;1;1;30;12;A3;000;3; ;　　　　　　　　　　　　　　　　　　　　　　　　　;15;　　　　;11;0;1492;560;丸山元気　　;清水久詞　　;  34.5;09; 13; 13;-17;   ;   ;   ;   ;   ;   ;   ;   ;2;3;38;3;7;M;S;-26.4;-21.3;-17.1; -0.9;ヤマイチキセ;029;383;396;                        ;  ;   7.2;  41.8;   8.4;10;11;11;11;-21;-18;10547;10419;522;- 6;1;1;3;       ;       ;    0;    0;32;23;3;    
